pet_id,name,species,breed,date,risk_score,health_alert_level,food_amount,is_food_anomaly,sleep_hours,is_sleep_anomaly,weight_kg,is_weight_anomaly,meow_count,is_meow_anomaly,note_text,note_is_stressful,note_is_illness_related
pet001,Charlene,dog,Siamese,2024-12-07,2,Vàng (Theo dõi),257.0,false,14.7,false,2.6,true,7,false,"Charlene rất năng động hôm nay, chạy nhảy khắp sân.",false,false
pet003,Angelica,dog,Siamese,2024-12-07,2,Vàng (Theo dõi),251.0,false,15.7,false,3.3,true,8,false,,false,false
pet007,Nicholas,dog,Persian,2024-12-07,2,Vàng (Theo dõi),298.0,false,13.4,false,6.3,false,7,false,Nicholas sủa nhiều hơn bình thường hôm nay. Có chuyện gì đó không ổn.,true,false
pet007,Nicholas,dog,Persian,2024-12-07,2,Vàng (Theo dõi),280.0,false,13.9,false,6.5,false,9,false,Nicholas sủa nhiều hơn bình thường hôm nay. Có chuyện gì đó không ổn.,true,false
pet015,Jose,dog,Munchkin,2024-12-07,2,Vàng (Theo dõi),233.0,false,13.2,false,3.5,true,8,false,Jose ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet014,Kent,dog,Munchkin,2024-12-07,1,Vàng (Theo dõi),185.0,false,17.2,true,5.5,false,5,false,Kent đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet002,Steven,cat,Munchkin,2024-12-07,1,Vàng (Theo dõi),276.0,true,15.9,false,2.8,false,2,false,Steven rất thích chơi với đèn laser.,false,false
pet005,Michael,cat,Persian,2024-12-07,1,Vàng (Theo dõi),293.0,true,12.2,false,5.9,false,7,false,Michael cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet008,Jessica,cat,British Shorthair,2024-12-07,1,Vàng (Theo dõi),287.0,true,12.2,false,4.2,false,5,false,Jessica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet009,Justin,cat,Persian,2024-12-07,1,Vàng (Theo dõi),273.0,true,17.9,false,5.5,false,4,false,Justin ăn hết bát thức ăn và kêu gừ gừ sau đó.,false,false
pet016,Mark,cat,British Shorthair,2024-12-07,1,Vàng (Theo dõi),286.0,true,15.1,false,5.8,false,4,false,,false,false
pet016,Mark,cat,British Shorthair,2024-12-07,1,Vàng (Theo dõi),246.0,true,17.6,false,4.9,false,9,false,,false,false
pet017,Tracy,cat,Siamese,2024-12-07,1,Vàng (Theo dõi),289.0,true,13.3,false,3.5,false,3,false,Tracy kêu meo meo liên tục và khó chịu.,false,false
pet019,Mark,cat,Munchkin,2024-12-07,1,Vàng (Theo dõi),275.0,true,16.4,false,3.1,false,7,false,Mark đã ngủ một giấc dài trên ghế sofa.,false,false
pet010,Chris,dog,British Shorthair,2024-12-06,3,Cam (Cảnh báo),231.0,false,16.4,true,4.3,true,2,false,Chris thích bơi lội và chơi đùa với nước.,false,false
pet014,Kent,dog,Munchkin,2024-12-06,3,Cam (Cảnh báo),188.0,false,16.7,true,3.5,true,9,false,"Kent trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet008,Jessica,cat,British Shorthair,2024-12-06,3,Cam (Cảnh báo),247.0,true,14.3,false,6.1,true,2,false,Jessica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet018,Amy,cat,Bengal,2024-12-06,3,Cam (Cảnh báo),270.0,true,12.2,false,6.4,true,3,false,,false,false
pet006,Sandra,dog,Siamese,2024-12-06,2,Vàng (Theo dõi),161.0,false,12.6,false,4.1,true,5,false,Sandra đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet010,Chris,dog,British Shorthair,2024-12-06,2,Vàng (Theo dõi),150.0,false,15.2,false,2.7,true,8,false,Chris thích bơi lội và chơi đùa với nước.,false,false
pet011,Lisa,dog,Siamese,2024-12-06,2,Vàng (Theo dõi),167.0,false,15.4,false,2.9,true,2,false,,false,false
pet011,Lisa,dog,Siamese,2024-12-06,2,Vàng (Theo dõi),219.0,false,13.2,false,4.6,true,2,false,,false,false
pet014,Kent,dog,Munchkin,2024-12-06,2,Vàng (Theo dõi),211.0,false,14.4,false,4.4,true,9,false,"Kent trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet004,Oscar,cat,Bengal,2024-12-06,2,Vàng (Theo dõi),238.0,false,17.7,false,6.3,true,8,false,Oscar cọ người vào chân tôi khi tôi đi qua. Rất đáng yêu.,false,false
pet019,Mark,cat,Munchkin,2024-12-06,2,Vàng (Theo dõi),184.0,false,16.0,false,6.2,true,9,false,,false,false
pet001,Charlene,dog,Siamese,2024-12-06,1,Vàng (Theo dõi),238.0,false,16.6,true,6.4,false,0,false,Charlene chào đón tôi bằng cách vẫy đuôi nhiệt tình.,false,false
pet006,Sandra,dog,Siamese,2024-12-06,1,Vàng (Theo dõi),227.0,false,17.1,true,5.7,false,5,false,Sandra đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet010,Chris,dog,British Shorthair,2024-12-06,1,Vàng (Theo dõi),178.0,false,16.5,true,5.3,false,1,false,Chris thích bơi lội và chơi đùa với nước.,false,false
pet012,Jessica,dog,Bengal,2024-12-06,1,Vàng (Theo dõi),223.0,false,17.5,true,5.1,false,8,false,"Jessica rất năng động hôm nay, chạy nhảy khắp sân.",false,false
pet008,Jessica,cat,British Shorthair,2024-12-06,1,Vàng (Theo dõi),296.0,true,16.4,false,2.5,false,8,false,Jessica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet009,Justin,cat,Persian,2024-12-06,1,Vàng (Theo dõi),287.0,true,17.3,false,4.8,false,6,false,Justin ăn hết bát thức ăn và kêu gừ gừ sau đó.,false,false
pet009,Justin,cat,Persian,2024-12-06,1,Vàng (Theo dõi),290.0,true,16.6,false,5.1,false,5,false,Justin ăn hết bát thức ăn và kêu gừ gừ sau đó.,false,false
pet018,Amy,cat,Bengal,2024-12-06,1,Vàng (Theo dõi),245.0,true,17.8,false,3.6,false,2,false,,false,false
pet019,Mark,cat,Munchkin,2024-12-06,1,Vàng (Theo dõi),259.0,true,15.9,false,3.5,false,10,false,,false,false
pet006,Sandra,dog,Siamese,2024-12-05,5,Đỏ (Nguy cơ cao),285.0,false,13.7,false,4.2,true,10,false,Sandra chảy nước mũi và hắt hơi liên tục. Có vẻ bị cảm.,false,true
pet006,Sandra,dog,Siamese,2024-12-05,5,Đỏ (Nguy cơ cao),239.0,false,15.7,false,4.4,true,5,false,Sandra chảy nước mũi và hắt hơi liên tục. Có vẻ bị cảm.,false,true
pet012,Jessica,dog,Bengal,2024-12-05,5,Đỏ (Nguy cơ cao),267.0,false,18.0,true,4.1,true,7,false,Jessica có vẻ sợ sấm sét hôm nay. Cứ run rẩy mãi.,true,false
pet014,Kent,dog,Munchkin,2024-12-05,5,Đỏ (Nguy cơ cao),295.0,false,16.5,true,4.1,true,7,false,Kent sủa nhiều hơn bình thường hôm nay. Có chuyện gì đó không ổn.,true,false
pet006,Sandra,dog,Siamese,2024-12-05,4,Cam (Cảnh báo),248.0,false,16.6,true,6.4,false,5,false,Sandra chảy nước mũi và hắt hơi liên tục. Có vẻ bị cảm.,false,true
pet006,Sandra,dog,Siamese,2024-12-05,4,Cam (Cảnh báo),232.0,false,17.6,true,6.2,false,9,false,Sandra chảy nước mũi và hắt hơi liên tục. Có vẻ bị cảm.,false,true
pet012,Jessica,dog,Bengal,2024-12-05,4,Cam (Cảnh báo),271.0,false,15.6,false,3.5,true,4,false,Jessica có vẻ sợ sấm sét hôm nay. Cứ run rẩy mãi.,true,false
pet012,Jessica,dog,Bengal,2024-12-05,4,Cam (Cảnh báo),283.0,false,13.5,false,3.6,true,1,false,Jessica có vẻ sợ sấm sét hôm nay. Cứ run rẩy mãi.,true,false
pet012,Jessica,dog,Bengal,2024-12-05,4,Cam (Cảnh báo),157.0,false,15.3,false,3.4,true,0,false,Jessica có vẻ sợ sấm sét hôm nay. Cứ run rẩy mãi.,true,false
pet015,Jose,dog,Munchkin,2024-12-05,4,Cam (Cảnh báo),174.0,false,13.6,false,3.9,true,5,false,Jose liếm chân liên tục. Có thể là dấu hiệu lo lắng.,true,false
pet015,Jose,dog,Munchkin,2024-12-05,4,Cam (Cảnh báo),235.0,false,12.1,false,4.8,true,10,false,Jose liếm chân liên tục. Có thể là dấu hiệu lo lắng.,true,false
pet015,Jose,dog,Munchkin,2024-12-05,4,Cam (Cảnh báo),154.0,false,13.7,false,3.0,true,0,false,Jose liếm chân liên tục. Có thể là dấu hiệu lo lắng.,true,false
pet005,Michael,cat,Persian,2024-12-05,4,Cam (Cảnh báo),290.0,true,16.9,false,2.9,false,2,false,"Michael có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet002,Steven,cat,Munchkin,2024-12-05,3,Cam (Cảnh báo),285.0,true,17.3,false,6.4,true,4,false,,false,false
pet009,Justin,cat,Persian,2024-12-05,3,Cam (Cảnh báo),294.0,true,12.9,false,6.4,true,10,false,Justin cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet009,Justin,cat,Persian,2024-12-05,3,Cam (Cảnh báo),291.0,true,16.8,false,6.1,true,1,false,Justin cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet003,Angelica,dog,Siamese,2024-12-05,2,Vàng (Theo dõi),286.0,false,12.6,false,4.8,true,7,false,Angelica đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet011,Lisa,dog,Siamese,2024-12-05,2,Vàng (Theo dõi),263.0,false,15.7,false,4.0,true,6,false,"Lisa trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet013,Adam,dog,British Shorthair,2024-12-05,2,Vàng (Theo dõi),286.0,false,14.1,false,4.9,true,9,false,Adam ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet014,Kent,dog,Munchkin,2024-12-05,2,Vàng (Theo dõi),272.0,false,13.2,false,5.6,false,4,false,Kent sủa nhiều hơn bình thường hôm nay. Có chuyện gì đó không ổn.,true,false
pet015,Jose,dog,Munchkin,2024-12-05,2,Vàng (Theo dõi),170.0,false,13.4,false,6.3,false,6,false,Jose liếm chân liên tục. Có thể là dấu hiệu lo lắng.,true,false
pet008,Jessica,cat,British Shorthair,2024-12-05,2,Vàng (Theo dõi),217.0,false,13.9,false,6.3,true,7,false,Jessica đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet019,Mark,cat,Munchkin,2024-12-05,2,Vàng (Theo dõi),188.0,false,14.6,false,6.2,true,3,false,Mark đã ngủ một giấc dài trên ghế sofa.,false,false
pet003,Angelica,dog,Siamese,2024-12-05,1,Vàng (Theo dõi),168.0,false,16.2,true,6.3,false,9,false,Angelica đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet002,Steven,cat,Munchkin,2024-12-05,1,Vàng (Theo dõi),263.0,true,12.1,false,4.0,false,4,false,,false,false
pet016,Mark,cat,British Shorthair,2024-12-05,1,Vàng (Theo dõi),289.0,true,15.5,false,3.9,false,9,false,,false,false
pet019,Mark,cat,Munchkin,2024-12-05,1,Vàng (Theo dõi),255.0,true,14.2,false,2.9,false,1,false,Mark đã ngủ một giấc dài trên ghế sofa.,false,false
pet019,Mark,cat,Munchkin,2024-12-05,1,Vàng (Theo dõi),242.0,true,12.1,false,5.8,false,7,false,Mark đã ngủ một giấc dài trên ghế sofa.,false,false
pet005,Michael,cat,Persian,2024-12-04,4,Cam (Cảnh báo),298.0,true,15.4,false,5.0,false,10,false,Michael đi tiểu ra máu. Rất đáng lo ngại!,false,true
pet010,Chris,dog,British Shorthair,2024-12-04,3,Cam (Cảnh báo),172.0,false,17.1,true,3.8,true,10,false,"Chris trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet019,Mark,cat,Munchkin,2024-12-04,3,Cam (Cảnh báo),170.0,false,13.5,false,5.3,false,10,false,"Mark có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet011,Lisa,dog,Siamese,2024-12-04,2,Vàng (Theo dõi),182.0,false,12.6,false,3.8,true,0,false,,false,false
pet011,Lisa,dog,Siamese,2024-12-04,2,Vàng (Theo dõi),271.0,false,12.7,false,2.8,true,5,false,,false,false
pet012,Jessica,dog,Bengal,2024-12-04,2,Vàng (Theo dõi),233.0,false,14.6,false,6.0,false,7,false,Jessica có vẻ sợ sấm sét hôm nay. Cứ run rẩy mãi.,true,false
pet013,Adam,dog,British Shorthair,2024-12-04,2,Vàng (Theo dõi),189.0,false,15.4,false,3.2,true,9,false,Adam ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet013,Adam,dog,British Shorthair,2024-12-04,2,Vàng (Theo dõi),227.0,false,13.4,false,3.0,true,3,false,Adam ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet014,Kent,dog,Munchkin,2024-12-04,2,Vàng (Theo dõi),297.0,false,14.7,false,4.6,true,10,false,"Kent trông nhà rất tốt, sủa khi có người lạ đi qua.",false,false
pet008,Jessica,cat,British Shorthair,2024-12-04,2,Vàng (Theo dõi),223.0,false,14.8,false,6.3,true,5,false,Jessica ăn hết bát thức ăn và kêu gừ gừ sau đó.,false,false
pet003,Angelica,dog,Siamese,2024-12-04,1,Vàng (Theo dõi),151.0,false,16.5,true,6.2,false,7,false,Angelica rất thích chơi với quả bóng mới. Vui vẻ cả ngày.,false,false
pet003,Angelica,dog,Siamese,2024-12-04,1,Vàng (Theo dõi),181.0,false,17.5,true,5.8,false,9,false,Angelica rất thích chơi với quả bóng mới. Vui vẻ cả ngày.,false,false
pet007,Nicholas,dog,Persian,2024-12-04,1,Vàng (Theo dõi),218.0,false,16.4,true,6.5,false,9,false,Nicholas ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet009,Justin,cat,Persian,2024-12-04,1,Vàng (Theo dõi),244.0,true,12.6,false,3.1,false,1,false,Justin chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet016,Mark,cat,British Shorthair,2024-12-04,1,Vàng (Theo dõi),243.0,true,17.6,false,3.6,false,3,false,Mark đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet012,Jessica,dog,Bengal,2024-12-03,6,Đỏ (Nguy cơ cao),294.0,false,16.8,true,4.4,true,6,false,Jessica bị tiêu chảy nhẹ hôm nay. Đã cho uống thuốc.,false,true
pet012,Jessica,dog,Bengal,2024-12-03,5,Đỏ (Nguy cơ cao),188.0,false,12.1,false,3.4,true,10,false,Jessica bị tiêu chảy nhẹ hôm nay. Đã cho uống thuốc.,false,true
pet012,Jessica,dog,Bengal,2024-12-03,5,Đỏ (Nguy cơ cao),289.0,false,15.1,false,3.8,true,2,false,Jessica bị tiêu chảy nhẹ hôm nay. Đã cho uống thuốc.,false,true
pet001,Charlene,dog,Siamese,2024-12-03,4,Cam (Cảnh báo),177.0,false,12.9,false,3.7,true,1,false,Charlene bỏ ăn một bữa. Có vẻ bồn chồn.,true,false
pet016,Mark,cat,British Shorthair,2024-12-03,4,Cam (Cảnh báo),279.0,true,13.3,false,2.5,false,1,false,Mark rụng lông nhiều một cách bất thường. Có thể thiếu chất.,false,true
pet016,Mark,cat,British Shorthair,2024-12-03,4,Cam (Cảnh báo),253.0,true,17.9,false,3.9,false,10,false,Mark rụng lông nhiều một cách bất thường. Có thể thiếu chất.,false,true
pet003,Angelica,dog,Siamese,2024-12-03,3,Cam (Cảnh báo),233.0,false,17.8,true,2.8,true,2,false,Angelica rất ngoan ngoãn trong buổi huấn luyện.,false,false
pet012,Jessica,dog,Bengal,2024-12-03,3,Cam (Cảnh báo),204.0,false,15.7,false,6.1,false,1,false,Jessica bị tiêu chảy nhẹ hôm nay. Đã cho uống thuốc.,false,true
pet005,Michael,cat,Persian,2024-12-03,3,Cam (Cảnh báo),292.0,true,18.0,false,5.2,false,10,false,Michael gầm gừ với con mèo hàng xóm qua cửa sổ. Rất hung dữ.,true,false
pet016,Mark,cat,British Shorthair,2024-12-03,3,Cam (Cảnh báo),181.0,false,12.6,false,5.6,false,9,false,Mark rụng lông nhiều một cách bất thường. Có thể thiếu chất.,false,true
pet017,Tracy,cat,Siamese,2024-12-03,3,Cam (Cảnh báo),278.0,true,17.2,false,6.1,true,1,false,Tracy nhảy lên tủ sách và ngồi quan sát mọi thứ.,false,false
pet015,Jose,dog,Munchkin,2024-12-03,2,Vàng (Theo dõi),167.0,false,15.2,false,4.0,true,5,false,Jose ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet015,Jose,dog,Munchkin,2024-12-03,2,Vàng (Theo dõi),296.0,false,12.5,false,3.4,true,0,false,Jose ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet005,Michael,cat,Persian,2024-12-03,2,Vàng (Theo dõi),231.0,false,13.3,false,3.0,false,0,false,Michael gầm gừ với con mèo hàng xóm qua cửa sổ. Rất hung dữ.,true,false
pet004,Oscar,cat,Bengal,2024-12-03,1,Vàng (Theo dõi),290.0,true,15.6,false,4.9,false,0,false,,false,false
pet004,Oscar,cat,Bengal,2024-12-03,1,Vàng (Theo dõi),242.0,true,17.8,false,5.8,false,2,false,,false,false
pet003,Angelica,dog,Siamese,2024-12-02,3,Cam (Cảnh báo),283.0,false,16.6,true,3.4,true,8,false,Angelica có vẻ rất vui vẻ sau khi đi dạo buổi sáng.,false,false
pet003,Angelica,dog,Siamese,2024-12-02,3,Cam (Cảnh báo),175.0,false,16.7,true,2.6,true,4,false,Angelica có vẻ rất vui vẻ sau khi đi dạo buổi sáng.,false,false
pet006,Sandra,dog,Siamese,2024-12-02,3,Cam (Cảnh báo),242.0,false,16.3,true,3.1,true,7,false,Sandra đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet011,Lisa,dog,Siamese,2024-12-02,3,Cam (Cảnh báo),225.0,false,17.5,true,3.7,true,8,false,Lisa đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet011,Lisa,dog,Siamese,2024-12-02,3,Cam (Cảnh báo),208.0,false,17.6,true,2.6,true,1,false,Lisa đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet012,Jessica,dog,Bengal,2024-12-02,3,Cam (Cảnh báo),290.0,false,16.1,true,4.3,true,7,false,Jessica rất thích chơi với quả bóng mới. Vui vẻ cả ngày.,false,false
pet018,Amy,cat,Bengal,2024-12-02,3,Cam (Cảnh báo),178.0,false,16.9,false,4.9,false,5,false,"Amy có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet018,Amy,cat,Bengal,2024-12-02,3,Cam (Cảnh báo),159.0,false,16.6,false,5.2,false,7,false,"Amy có vẻ bị nhiễm trùng mắt, chảy nước mắt nhiều.",false,true
pet019,Mark,cat,Munchkin,2024-12-02,3,Cam (Cảnh báo),285.0,true,13.2,false,6.4,true,9,false,Mark đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet001,Charlene,dog,Siamese,2024-12-02,2,Vàng (Theo dõi),245.0,false,13.1,false,4.6,true,9,false,Charlene ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet001,Charlene,dog,Siamese,2024-12-02,2,Vàng (Theo dõi),244.0,false,13.0,false,3.4,true,10,false,Charlene ăn hết sạch thức ăn trong vòng vài phút. Có vẻ rất ngon miệng.,false,false
pet007,Nicholas,dog,Persian,2024-12-02,2,Vàng (Theo dõi),252.0,false,15.1,false,3.2,true,4,false,Nicholas đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet012,Jessica,dog,Bengal,2024-12-02,2,Vàng (Theo dõi),157.0,false,12.2,false,2.9,true,0,false,Jessica rất thích chơi với quả bóng mới. Vui vẻ cả ngày.,false,false
pet013,Adam,dog,British Shorthair,2024-12-02,2,Vàng (Theo dõi),281.0,false,14.8,false,4.0,true,10,false,,false,false
pet004,Oscar,cat,Bengal,2024-12-02,2,Vàng (Theo dõi),216.0,false,12.5,false,6.4,true,7,false,Oscar nhảy lên tủ sách và ngồi quan sát mọi thứ.,false,false
pet006,Sandra,dog,Siamese,2024-12-02,1,Vàng (Theo dõi),216.0,false,17.5,true,5.7,false,3,false,Sandra đã học được trò mới là bắt tay. Rất thông minh!,false,false
pet002,Steven,cat,Munchkin,2024-12-02,1,Vàng (Theo dõi),262.0,true,14.5,false,4.7,false,8,false,Steven thích nằm tắm nắng ở ban công.,false,false
pet002,Steven,cat,Munchkin,2024-12-02,1,Vàng (Theo dõi),277.0,true,14.4,false,3.2,false,10,false,Steven thích nằm tắm nắng ở ban công.,false,false
pet002,Steven,cat,Munchkin,2024-12-02,1,Vàng (Theo dõi),244.0,true,14.6,false,5.5,false,9,false,Steven thích nằm tắm nắng ở ban công.,false,false
pet004,Oscar,cat,Bengal,2024-12-02,1,Vàng (Theo dõi),250.0,true,17.8,false,5.7,false,1,false,Oscar nhảy lên tủ sách và ngồi quan sát mọi thứ.,false,false
pet005,Michael,cat,Persian,2024-12-02,1,Vàng (Theo dõi),297.0,true,15.5,false,3.5,false,6,false,,false,false
pet008,Jessica,cat,British Shorthair,2024-12-02,1,Vàng (Theo dõi),294.0,true,12.8,false,4.9,false,4,false,Jessica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet008,Jessica,cat,British Shorthair,2024-12-02,1,Vàng (Theo dõi),272.0,true,14.1,false,5.9,false,10,false,Jessica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet008,Jessica,cat,British Shorthair,2024-12-02,1,Vàng (Theo dõi),241.0,true,15.4,false,3.4,false,10,false,Jessica chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet017,Tracy,cat,Siamese,2024-12-02,1,Vàng (Theo dõi),270.0,true,12.2,false,5.9,false,5,false,Tracy cọ người vào chân tôi khi tôi đi qua. Rất đáng yêu.,false,false
pet019,Mark,cat,Munchkin,2024-12-02,1,Vàng (Theo dõi),258.0,true,12.1,false,5.1,false,4,false,Mark đã săn được một con chuột đồ chơi. Rất giỏi giang!,false,false
pet007,Nicholas,dog,Persian,2024-12-01,3,Cam (Cảnh báo),245.0,false,16.8,true,4.8,true,0,false,Nicholas đã ngủ rất ngon lành trên sofa.,false,false
pet007,Nicholas,dog,Persian,2024-12-01,3,Cam (Cảnh báo),211.0,false,17.9,true,4.5,true,0,false,Nicholas đã ngủ rất ngon lành trên sofa.,false,false
pet013,Adam,dog,British Shorthair,2024-12-01,3,Cam (Cảnh báo),279.0,false,17.0,true,3.1,true,8,false,"Adam rất năng động hôm nay, chạy nhảy khắp sân.",false,false
pet020,Veronica,cat,Munchkin,2024-12-01,3,Cam (Cảnh báo),270.0,true,12.4,false,6.2,true,6,false,Veronica cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet007,Nicholas,dog,Persian,2024-12-01,2,Vàng (Theo dõi),156.0,false,14.0,false,4.3,true,7,false,Nicholas đã ngủ rất ngon lành trên sofa.,false,false
pet011,Lisa,dog,Siamese,2024-12-01,2,Vàng (Theo dõi),216.0,false,14.1,false,5.4,false,0,false,Lisa sủa nhiều hơn bình thường hôm nay. Có chuyện gì đó không ổn.,true,false
pet014,Kent,dog,Munchkin,2024-12-01,2,Vàng (Theo dõi),268.0,false,14.6,false,2.7,true,5,false,Kent rất thân thiện với trẻ con và những con vật khác.,false,false
pet015,Jose,dog,Munchkin,2024-12-01,2,Vàng (Theo dõi),226.0,false,15.0,false,3.0,true,8,false,Jose rất thân thiện với trẻ con và những con vật khác.,false,false
pet002,Steven,cat,Munchkin,2024-12-01,2,Vàng (Theo dõi),219.0,false,12.4,false,6.0,false,7,false,Steven gầm gừ với con mèo hàng xóm qua cửa sổ. Rất hung dữ.,true,false
pet005,Michael,cat,Persian,2024-12-01,2,Vàng (Theo dõi),159.0,false,17.9,false,6.4,true,2,false,Michael chơi đùa với đồ chơi lông vũ suốt buổi chiều.,false,false
pet015,Jose,dog,Munchkin,2024-12-01,1,Vàng (Theo dõi),245.0,false,17.6,true,5.5,false,0,false,Jose rất thân thiện với trẻ con và những con vật khác.,false,false
pet015,Jose,dog,Munchkin,2024-12-01,1,Vàng (Theo dõi),210.0,false,16.7,true,6.1,false,7,false,Jose rất thân thiện với trẻ con và những con vật khác.,false,false
pet015,Jose,dog,Munchkin,2024-12-01,1,Vàng (Theo dõi),155.0,false,16.9,true,6.4,false,1,false,Jose rất thân thiện với trẻ con và những con vật khác.,false,false
pet015,Jose,dog,Munchkin,2024-12-01,1,Vàng (Theo dõi),172.0,false,16.1,true,5.7,false,5,false,Jose rất thân thiện với trẻ con và những con vật khác.,false,false
pet008,Jessica,cat,British Shorthair,2024-12-01,1,Vàng (Theo dõi),260.0,true,14.3,false,4.0,false,3,false,,false,false
pet019,Mark,cat,Munchkin,2024-12-01,1,Vàng (Theo dõi),280.0,true,15.4,false,4.0,false,7,false,Mark rất thích chơi với đèn laser.,false,false
pet019,Mark,cat,Munchkin,2024-12-01,1,Vàng (Theo dõi),260.0,true,13.3,false,4.7,false,7,false,Mark rất thích chơi với đèn laser.,false,false
pet020,Veronica,cat,Munchkin,2024-12-01,1,Vàng (Theo dõi),272.0,true,16.2,false,3.5,false,10,false,Veronica cuộn mình ngủ trên bệ cửa sổ. Trông rất bình yên.,false,false
pet001,Charlene,dog,Siamese,2024-11-30,6,Đỏ (Nguy cơ cao),238.0,false,17.7,true,2.7,true,4,false,Charlene rụng lông nhiều hơn bình thường. Có thể là dấu hiệu bệnh lý.,false,true
pet001,Charlene,dog,Siamese,2024-11-30,6,Đỏ (Nguy cơ cao),162.0,false,17.1,true,4.1,true,5,false,Charlene rụng lông nhiều hơn bình thường. Có thể là dấu hiệu bệnh lý.,false,true
pet012,Jessica,dog,Bengal,2024-11-30,3,Cam (Cảnh báo),183.0,false,17.5,true,3.3,true,7,false,Jessica ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet014,Kent,dog,Munchkin,2024-11-30,3,Cam (Cảnh báo),281.0,false,17.8,true,2.7,true,0,false,Bộ lông của Kent trông rất bóng mượt và khỏe mạnh.,false,false
pet014,Kent,dog,Munchkin,2024-11-30,3,Cam (Cảnh báo),225.0,false,16.6,true,4.6,true,4,false,Bộ lông của Kent trông rất bóng mượt và khỏe mạnh.,false,false
pet020,Veronica,cat,Munchkin,2024-11-30,3,Cam (Cảnh báo),177.0,false,12.2,false,3.8,false,1,false,Veronica biếng ăn hẳn mấy ngày nay. Cần đưa đi bác sĩ.,false,true
pet003,Angelica,dog,Siamese,2024-11-30,2,Vàng (Theo dõi),183.0,false,12.8,false,2.6,true,7,false,Bộ lông của Angelica trông rất bóng mượt và khỏe mạnh.,false,false
pet011,Lisa,dog,Siamese,2024-11-30,2,Vàng (Theo dõi),240.0,false,13.2,false,3.7,true,1,false,,false,false
pet011,Lisa,dog,Siamese,2024-11-30,2,Vàng (Theo dõi),218.0,false,12.3,false,3.8,true,6,false,,false,false
pet012,Jessica,dog,Bengal,2024-11-30,2,Vàng (Theo dõi),242.0,false,12.4,false,2.7,true,8,false,Jessica ngủ yên giấc cả đêm. Không nghe tiếng động gì lạ.,false,false
pet013,Adam,dog,British Shorthair,2024-11-30,2,Vàng (Theo dõi),206.0,false,13.8,false,6.1,false,5,false,Adam liếm chân liên tục. Có thể là dấu hiệu lo lắng.,true,false
pet015,Jose,dog,Munchkin,2024-11-30,2,Vàng (Theo dõi),203.0,false,15.5,false,4.7,true,7,false,Jose đã tập trung hơn khi huấn luyện. Rất đáng khen.,false,false
pet009,Justin,cat,Persian,2024-11-30,1,Vàng (Theo dõi),260.0,true,13.1,false,4.3,false,9,false,Justin thích nằm tắm nắng ở ban công.,false,false
pet006,Sandra,dog,Siamese,2024-11-29,5,Đỏ (Nguy cơ cao),259.0,false,16.2,true,2.7,true,0,false,Sandra gầm gừ với người lạ. Trông bé có vẻ khó chịu.,true,false
